ID,City,Locality,BHK,Area_SqFt,Price,Price_Per_SqFt,Year
2781,Gurgaon,Golf Course Road,3,2040,44263920,21698,2023
2782,Gurgaon,Golf Course Road,4,2824,55279800,19575,2023
2783,Gurgaon,Golf Course Road,2,1178,29437042,24989,2023
2784,Gurgaon,Golf Course Road,3,1518,35448336,23352,2023
2785,Gurgaon,Golf Course Road,3,1848,36839880,19935,2023
2786,Gurgaon,Cyber City,1,782,14280884,18262,2023
2787,Gurgaon,Cyber City,2,1440,21765600,15115,2023
2788,Gurgaon,Cyber City,3,1968,27412272,13929,2023
2789,Gurgaon,Cyber City,3,1212,17435832,14386,2023
2790,Gurgaon,Cyber City,1,800,12036800,15046,2023
2791,Gurgaon,Cyber City,4,1856,29926144,16124,2023
2792,Gurgaon,Cyber City,4,1652,26005784,15742,2023
2793,Gurgaon,Cyber City,4,2380,34067320,14314,2023
2794,Gurgaon,Cyber City,1,659,11454079,17381,2023
2795,Gurgaon,Cyber City,1,570,8450820,14826,2023
2796,Gurgaon,Cyber City,4,3124,48381388,15487,2023
2797,Gurgaon,Cyber City,1,729,12516930,17170,2023
2798,Gurgaon,Cyber City,2,838,14187340,16930,2023
2799,Gurgaon,Cyber City,2,888,12097224,13623,2023
2800,Gurgaon,Cyber City,1,419,6284581,14999,2023
2801,Gurgaon,Cyber City,2,1324,20242636,15289,2023
2802,Gurgaon,Cyber City,3,1497,22095720,14760,2023
2803,Gurgaon,Cyber City,3,2136,37484664,17549,2023
2804,Gurgaon,Cyber City,4,2420,34610840,14302,2023
2805,Gurgaon,Cyber City,3,1821,30623757,16817,2023
2806,Gurgaon,Cyber City,2,1516,22711196,14981,2023
2807,Gurgaon,Cyber City,4,1736,27973904,16114,2023
2808,Gurgaon,Cyber City,4,1632,28972896,17753,2023
2809,Gurgaon,Cyber City,3,2211,31999803,14473,2023
2810,Gurgaon,Cyber City,1,588,8991108,15291,2023
2811,Gurgaon,Cyber City,1,424,5957624,14051,2023
2812,Gurgaon,Cyber City,3,1908,31922748,16731,2023
2813,Gurgaon,Cyber City,1,685,11807345,17237,2023
2814,Gurgaon,Cyber City,3,2130,37743600,17720,2023
2815,Gurgaon,Cyber City,4,2716,37584008,13838,2023
2816,Gurgaon,Cyber City,1,561,8366193,14913,2023
2817,Gurgaon,Cyber City,3,1893,25756158,13606,2023
2818,Gurgaon,Cyber City,1,694,10165018,14647,2023
2819,Gurgaon,Cyber City,3,2013,30174870,14990,2023
2820,Gurgaon,Cyber City,4,2696,44599928,16543,2023
2821,Gurgaon,Cyber City,1,619,10564473,17067,2023
2822,Gurgaon,Cyber City,4,2644,47161028,17837,2023
2823,Gurgaon,Cyber City,4,2104,35300912,16778,2023
2824,Gurgaon,Cyber City,2,1246,17655820,14170,2023
2825,Gurgaon,Cyber City,3,1794,31798650,17725,2023
2826,Gurgaon,Cyber City,3,1716,28202460,16435,2023
2827,Gurgaon,Cyber City,2,1486,20285386,13651,2023
2828,Gurgaon,Cyber City,1,535,9745025,18215,2023
2829,Gurgaon,Cyber City,2,1092,15742272,14416,2023
2830,Gurgaon,Cyber City,1,545,8993590,16502,2023
2831,Gurgaon,Cyber City,1,629,8579560,13640,2023
2832,Gurgaon,Cyber City,4,2604,45499692,17473,2023
2833,Gurgaon,Cyber City,1,707,11825989,16727,2023
2834,Gurgaon,Cyber City,1,689,9816872,14248,2023
2835,Gurgaon,Cyber City,4,1768,27266096,15422,2023
2836,Gurgaon,Cyber City,2,932,12687316,13613,2023
2837,Gurgaon,Cyber City,1,785,10858905,13833,2023
2838,Gurgaon,Cyber City,4,2416,42096384,17424,2023
2839,Gurgaon,Cyber City,2,1170,20513610,17533,2023
2840,Gurgaon,Cyber City,2,878,13824988,15746,2023
2841,Gurgaon,Cyber City,4,1888,26841696,14217,2023
2842,Gurgaon,Cyber City,1,515,7864565,15271,2023
2843,Gurgaon,Cyber City,3,1899,26918325,14175,2023
2844,Gurgaon,Cyber City,3,1335,22881900,17140,2023
2845,Gurgaon,Cyber City,2,954,14510340,15210,2023
2846,Gurgaon,Cyber City,2,1310,19525550,14905,2023
2847,Gurgaon,Cyber City,2,1580,27869620,17639,2023
2848,Gurgaon,Cyber City,4,3200,57091200,17841,2023
2849,Gurgaon,Cyber City,3,1458,21979350,15075,2023
2850,Gurgaon,Cyber City,2,932,15778760,16930,2023
2851,Gurgaon,Cyber City,1,731,12526416,17136,2023
2852,Gurgaon,Cyber City,3,1740,31332180,18007,2023
2853,Gurgaon,Cyber City,4,1632,22360032,13701,2023
2854,Gurgaon,Cyber City,2,1142,16338594,14307,2023
2855,Gurgaon,Cyber City,3,1569,22990557,14653,2023
2856,Gurgaon,Cyber City,3,1842,29313588,15914,2023
2857,Gurgaon,Cyber City,3,1875,32420625,17291,2023
2858,Gurgaon,Cyber City,3,1803,26114652,14484,2023
2859,Gurgaon,Cyber City,1,416,6567808,15788,2023
2860,Gurgaon,Cyber City,4,2468,44979300,18225,2023
2861,Gurgaon,Cyber City,3,1602,22296636,13918,2023
2862,Gurgaon,Cyber City,2,1082,15968156,14758,2023
2863,Gurgaon,Cyber City,2,930,14873490,15993,2023
2864,Gurgaon,Cyber City,2,1082,15747428,14554,2023
2865,Gurgaon,Cyber City,1,780,10711740,13733,2023
2866,Gurgaon,Cyber City,2,876,14877108,16983,2023
2867,Gurgaon,Cyber City,3,1842,32411832,17596,2023
2868,Gurgaon,Cyber City,1,499,9019924,18076,2023
2869,Gurgaon,Cyber City,1,622,9876738,15879,2023
2870,Gurgaon,Cyber City,2,1392,24458832,17571,2023
2871,Gurgaon,Cyber City,3,1605,25599750,15950,2023
2872,Gurgaon,Cyber City,1,677,10383149,15337,2023
2873,Gurgaon,Cyber City,2,1226,17138254,13979,2023
2874,Gurgaon,Cyber City,1,602,10532592,17496,2023
2875,Gurgaon,Cyber City,1,787,12458210,15830,2023
2876,Gurgaon,Cyber City,4,2068,33191400,16050,2023
2877,Gurgaon,Cyber City,2,848,14477904,17073,2023
2878,Gurgaon,Cyber City,1,791,11531198,14578,2023
2879,Gurgaon,Cyber City,3,2241,34695162,15482,2023
2880,Gurgaon,Cyber City,3,1293,22853775,17675,2023
2881,Gurgaon,Cyber City,1,751,13484205,17955,2023
2882,Gurgaon,Cyber City,1,440,7147800,16245,2023
2883,Gurgaon,Cyber City,2,1020,15041940,14747,2023
2884,Gurgaon,Cyber City,1,533,9039147,16959,2023
2885,Gurgaon,Sohna Road,1,454,4140934,9121,2023
2886,Gurgaon,Sohna Road,2,1400,12371800,8837,2023
2887,Gurgaon,Sohna Road,1,407,3421242,8406,2023
2888,Gurgaon,Sohna Road,2,822,7146468,8694,2023
2889,Gurgaon,Sohna Road,1,532,3882536,7298,2023
2890,Gurgaon,Sohna Road,2,1252,11181612,8931,2023
2891,Gurgaon,Sohna Road,3,2091,19243473,9203,2023
2892,Gurgaon,Sohna Road,3,2343,19828809,8463,2023
2893,Gurgaon,Sohna Road,4,1980,15558840,7858,2023
2894,Gurgaon,Sohna Road,2,950,6978700,7346,2023
2895,Gurgaon,Sohna Road,2,1172,10713252,9141,2023
2896,Gurgaon,Sohna Road,4,2996,21646100,7225,2023
2897,Gurgaon,Sohna Road,2,1284,12160764,9471,2023
2898,Gurgaon,Sohna Road,1,662,6420738,9699,2023
2899,Gurgaon,Sohna Road,1,436,4162492,9547,2023
2900,Gurgaon,Sohna Road,3,2199,21396270,9730,2023
2901,Gurgaon,Sohna Road,2,898,8677374,9663,2023
2902,Gurgaon,Sohna Road,3,1392,11187504,8037,2023
2903,Gurgaon,Sohna Road,4,2588,24699872,9544,2023
2904,Gurgaon,Sohna Road,2,868,8066324,9293,2023
2905,Gurgaon,Sohna Road,1,489,3574590,7310,2023
2906,Gurgaon,Sohna Road,3,1653,14207535,8595,2023
2907,Gurgaon,Sohna Road,2,1154,8427662,7303,2023
2908,Gurgaon,Sohna Road,1,539,5079536,9424,2023
2909,Gurgaon,Sohna Road,1,410,3062290,7469,2023
2910,Gurgaon,Sohna Road,3,2109,20569077,9753,2023
2911,Gurgaon,Sohna Road,2,1028,7907376,7692,2023
2912,Gurgaon,Sohna Road,3,1359,11997252,8828,2023
2913,Gurgaon,Sohna Road,3,1203,11511507,9569,2023
2914,Gurgaon,Sohna Road,2,1514,13129408,8672,2023
2915,Gurgaon,Sohna Road,4,2312,22153584,9582,2023
2916,Gurgaon,Sohna Road,4,2224,19869216,8934,2023
2917,Gurgaon,Sohna Road,3,1815,13519935,7449,2023
2918,Gurgaon,Sohna Road,2,842,7454226,8853,2023
2919,Gurgaon,Sohna Road,3,1428,11919516,8347,2023
2920,Gurgaon,Sohna Road,1,625,5615625,8985,2023
2921,Gurgaon,Sohna Road,2,1066,9114300,8550,2023
2922,Gurgaon,Sohna Road,3,1299,11155812,8588,2023
2923,Gurgaon,Sohna Road,1,751,7197584,9584,2023
2924,Gurgaon,Sohna Road,1,662,6118866,9243,2023
2925,Gurgaon,Sohna Road,2,1536,13830144,9004,2023
2926,Gurgaon,Sohna Road,4,2936,22034680,7505,2023
2927,Gurgaon,Sohna Road,2,882,7982982,9051,2023
2928,Gurgaon,Sohna Road,2,1328,10651888,8021,2023
2929,Gurgaon,Sohna Road,1,619,5317210,8590,2023
2930,Gurgaon,Sohna Road,4,2724,25717284,9441,2023
2931,Gurgaon,Sohna Road,2,1036,8592584,8294,2023
2932,Gurgaon,Sohna Road,3,2208,17942208,8126,2023
2933,Gurgaon,Sohna Road,3,1464,13525896,9239,2023
2934,Gurgaon,Sohna Road,4,2012,15407896,7658,2023
2935,Gurgaon,Sohna Road,1,716,6077408,8488,2023
2936,Gurgaon,Sohna Road,2,1482,11835252,7986,2023
2937,Gurgaon,Sohna Road,2,1590,14492850,9115,2023
2938,Gurgaon,Sohna Road,4,2944,24273280,8245,2023
2939,Gurgaon,Sohna Road,2,1224,10860552,8873,2023
2940,Gurgaon,Sohna Road,1,538,4351344,8088,2023
2941,Gurgaon,Sohna Road,1,779,6464921,8299,2023
2942,Gurgaon,Sohna Road,4,1916,14053860,7335,2023
2943,Gurgaon,Sohna Road,1,748,5871052,7849,2023
2944,Gurgaon,Sohna Road,2,852,6316728,7414,2023
2945,Gurgaon,Sohna Road,3,2184,19114368,8752,2023
2946,Gurgaon,Sohna Road,4,3140,30470560,9704,2023
2947,Gurgaon,Sohna Road,3,1605,12347265,7693,2023
2948,Gurgaon,Sohna Road,2,1016,9148064,9004,2023
2949,Gurgaon,Sohna Road,1,619,4805297,7763,2023
2950,Gurgaon,Sohna Road,1,770,7486710,9723,2023
2951,Gurgaon,Sohna Road,4,2188,17862832,8164,2023
2952,Gurgaon,Sohna Road,3,1239,10074309,8131,2023
2953,Gurgaon,Sohna Road,1,591,5182479,8769,2023
2954,Gurgaon,Sohna Road,2,1110,10586070,9537,2023
2955,Gurgaon,Sohna Road,3,1341,10152711,7571,2023
2956,Gurgaon,Sohna Road,4,1616,14655504,9069,2023
2957,Gurgaon,Sohna Road,1,660,6319500,9575,2023
2958,Gurgaon,Sohna Road,4,2476,20137308,8133,2023
2959,Gurgaon,Sohna Road,1,793,7316218,9226,2023
2960,Gurgaon,Sohna Road,1,512,4240384,8282,2023
2961,Gurgaon,Sohna Road,2,1576,14915264,9464,2023
2962,Gurgaon,Sohna Road,2,1384,12799232,9248,2023
2963,Gurgaon,Sohna Road,3,2373,22987251,9687,2023
2964,Gurgaon,Sohna Road,2,1478,12217148,8266,2023
2965,Gurgaon,Sohna Road,2,1462,11232546,7683,2023
2966,Gurgaon,Sohna Road,4,1752,14732568,8409,2023
2967,Gurgaon,Sector 56,2,974,8421204,8646,2023
2968,Gurgaon,Sector 56,1,671,6705303,9993,2023
2969,Gurgaon,Sector 56,4,3056,32185792,10532,2023
2970,Gurgaon,Sector 56,2,1482,13357266,9013,2023
2971,Gurgaon,Sector 56,1,739,6314016,8544,2023
2972,Gurgaon,Sector 56,2,1368,11573280,8460,2023
2973,Gurgaon,Sector 56,2,1476,12737880,8630,2023
2974,Gurgaon,Sector 56,2,1564,14898664,9526,2023
2975,Gurgaon,Sector 56,2,1114,10445978,9377,2023
2976,Gurgaon,Sector 56,2,822,6824244,8302,2023
2977,Gurgaon,Sector 56,3,1839,18573900,10100,2023
2978,Gurgaon,Sector 56,3,1515,14590965,9631,2023
2979,Gurgaon,Sector 56,1,418,3551328,8496,2023
2980,Gurgaon,Sector 56,3,2067,21500934,10402,2023
2981,Gurgaon,Sector 56,3,1905,14919960,7832,2023
2982,Gurgaon,Sector 56,1,579,5706624,9856,2023
2983,Gurgaon,Sector 56,2,1566,12817710,8185,2023
2984,Gurgaon,Sector 56,4,2628,24227532,9219,2023
2985,Gurgaon,Sector 56,2,1414,14863968,10512,2023
2986,Gurgaon,Sector 56,4,2120,22058600,10405,2023
2987,Gurgaon,Sector 56,3,1794,18768828,10462,2023
2988,Gurgaon,Sector 56,3,1380,12437940,9013,2023
2989,Gurgaon,Sector 56,4,1624,13685448,8427,2023
2990,Gurgaon,Sector 56,1,408,4138344,10143,2023
2991,Gurgaon,Sector 56,2,830,8231110,9917,2023
2992,Gurgaon,Sector 56,1,448,3818752,8524,2023
2993,Gurgaon,Sector 56,4,1876,14812896,7896,2023
2994,Gurgaon,Sector 56,1,680,5981960,8797,2023
2995,Gurgaon,Sector 56,3,2316,22252128,9608,2023
2996,Gurgaon,Sector 56,4,3092,29976940,9695,2023
2997,Gurgaon,Sector 56,2,1140,11475240,10066,2023
2998,Gurgaon,Sector 56,2,840,7878360,9379,2023
2999,Gurgaon,Sector 56,3,1581,13335735,8435,2023
3000,Gurgaon,Sector 56,1,588,5391960,9170,2023
3001,Gurgaon,Sector 56,4,1672,14106664,8437,2023
3002,Gurgaon,Sector 56,4,2096,17644128,8418,2023
3003,Gurgaon,Sector 56,1,493,4758929,9653,2023
3004,Gurgaon,Sector 56,3,1659,16419123,9897,2023
3005,Gurgaon,Sector 56,4,2112,22095744,10462,2023
3006,Gurgaon,Sector 56,3,2247,18070374,8042,2023
3007,Gurgaon,Sector 56,3,2355,23225010,9862,2023
3008,Gurgaon,Sector 56,1,524,4938700,9425,2023
3009,Gurgaon,Sector 56,1,445,4371680,9824,2023
3010,Gurgaon,Sector 56,2,1274,10672298,8377,2023
3011,Gurgaon,Sector 56,1,419,3819185,9115,2023
3012,Gurgaon,Sector 56,1,652,5129284,7867,2023
3013,Gurgaon,Sector 56,3,1683,16574184,9848,2023
3014,Gurgaon,Sector 56,2,1004,9436596,9399,2023
3015,Gurgaon,Sector 56,3,1677,17522973,10449,2023
3016,Gurgaon,Sector 56,1,532,5531736,10398,2023
3017,Gurgaon,Sector 56,4,1980,20465280,10336,2023
3018,Gurgaon,Sector 56,3,2178,21261636,9762,2023
3019,Gurgaon,Sector 56,4,2856,28054488,9823,2023
3020,Gurgaon,Sector 56,2,1490,13405530,8997,2023
3021,Gurgaon,Sector 56,3,2115,17118810,8094,2023
3022,Gurgaon,Sector 56,1,643,5655828,8796,2023
3023,Gurgaon,Sector 56,2,1056,10510368,9953,2023
3024,Gurgaon,Sector 56,2,1422,14079222,9901,2023
3025,Gurgaon,Sector 56,3,1797,18494724,10292,2023
3026,Gurgaon,Sector 56,3,1758,15338550,8725,2023
3027,Gurgaon,Sector 56,1,508,5322316,10477,2023
3028,Gurgaon,Sector 56,4,1852,16443908,8879,2023
3029,Gurgaon,Sector 56,3,1755,15568605,8871,2023
3030,Gurgaon,Sector 56,4,1844,16444792,8918,2023
3031,Gurgaon,Sector 56,2,974,8546850,8775,2023
3032,Gurgaon,Sector 56,2,1598,16512134,10333,2023
3033,Gurgaon,Sector 56,3,1764,16235856,9204,2023
3034,Gurgaon,Sector 56,3,1245,10652220,8556,2023
3035,Gurgaon,Sector 56,1,770,6749820,8766,2023
3036,Gurgaon,Sector 56,3,1398,11471988,8206,2023
3037,Gurgaon,Palam Vihar,2,994,7379456,7424,2023
3038,Gurgaon,Palam Vihar,3,1320,11024640,8352,2023
3039,Gurgaon,Palam Vihar,2,934,7054502,7553,2023
3040,Gurgaon,Palam Vihar,1,457,3737803,8179,2023
3041,Gurgaon,Palam Vihar,2,1372,10364088,7554,2023
3042,Gurgaon,Palam Vihar,3,1887,15403581,8163,2023
3043,Gurgaon,Palam Vihar,2,1566,12924198,8253,2023
3044,Gurgaon,Palam Vihar,4,2772,20518344,7402,2023
3045,Gurgaon,Palam Vihar,3,1686,15059352,8932,2023
3046,Gurgaon,Palam Vihar,3,1962,14095008,7184,2023
3047,Gurgaon,Palam Vihar,3,1503,13312071,8857,2023
3048,Gurgaon,Palam Vihar,2,1120,8456000,7550,2023
3049,Gurgaon,Palam Vihar,3,1728,13006656,7527,2023
3050,Gurgaon,Palam Vihar,3,2241,16363782,7302,2023
3051,Gurgaon,Palam Vihar,3,2382,20335134,8537,2023
3052,Gurgaon,Palam Vihar,1,422,3266702,7741,2023
3053,Gurgaon,Palam Vihar,1,440,3757600,8540,2023
3054,Gurgaon,Palam Vihar,1,520,4636840,8917,2023
3055,Gurgaon,Palam Vihar,4,1960,17087280,8718,2023
3056,Gurgaon,Palam Vihar,2,940,6793380,7227,2023
3057,Gurgaon,Palam Vihar,2,888,6512592,7334,2023
3058,Gurgaon,Palam Vihar,1,475,3838000,8080,2023
3059,Gurgaon,Palam Vihar,2,1248,9910368,7941,2023
3060,Gurgaon,Palam Vihar,3,1770,12494430,7059,2023
3061,Gurgaon,Palam Vihar,1,427,2907870,6810,2023
3062,Gurgaon,Palam Vihar,2,1004,7622368,7592,2023
3063,Gurgaon,Palam Vihar,4,2488,19622856,7887,2023
3064,Gurgaon,Palam Vihar,4,2012,13583012,6751,2023
3065,Gurgaon,Palam Vihar,4,3120,24161280,7744,2023
3066,Gurgaon,Palam Vihar,1,442,3594344,8132,2023
3067,Gurgaon,Palam Vihar,4,3092,25833660,8355,2023
3068,Gurgaon,Palam Vihar,2,1474,9866956,6694,2023
3069,Gurgaon,Palam Vihar,4,2648,22693360,8570,2023
3070,Gurgaon,Palam Vihar,2,1594,11892834,7461,2023
3071,Gurgaon,Palam Vihar,1,490,3708320,7568,2023
3072,Gurgaon,Palam Vihar,3,1461,10551342,7222,2023
3073,Gurgaon,Palam Vihar,4,2248,16965656,7547,2023
3074,Gurgaon,Palam Vihar,1,686,6102656,8896,2023
3075,Gurgaon,Palam Vihar,4,2016,15152256,7516,2023
3076,Gurgaon,Palam Vihar,2,1596,12265260,7685,2023
3077,Gurgaon,Palam Vihar,1,638,5037648,7896,2023
3078,Gurgaon,Palam Vihar,2,1598,13098806,8197,2023
3079,Gurgaon,Palam Vihar,2,972,8351424,8592,2023
3080,Gurgaon,Palam Vihar,4,2332,17674228,7579,2023
3081,Gurgaon,Palam Vihar,4,2304,16561152,7188,2023
3082,Gurgaon,Palam Vihar,4,2440,20295920,8318,2023
3083,Gurgaon,Palam Vihar,3,1281,10710441,8361,2023
3084,Gurgaon,Palam Vihar,2,1414,11354420,8030,2023
3085,Gurgaon,Palam Vihar,4,3056,24729152,8092,2023
3086,Gurgaon,Palam Vihar,3,1596,13103160,8210,2023
3087,Gurgaon,Palam Vihar,3,1962,17261676,8798,2023
3088,Gurgaon,Palam Vihar,1,672,5737536,8538,2023
3089,Gurgaon,Palam Vihar,1,561,3906243,6963,2023
3090,Gurgaon,Palam Vihar,2,1024,8718336,8514,2023
3091,Gurgaon,Palam Vihar,3,1551,10551453,6803,2023
3092,Gurgaon,Palam Vihar,1,760,6318640,8314,2023
3093,Gurgaon,Palam Vihar,2,1432,10761480,7515,2023
3094,Gurgaon,Palam Vihar,2,1380,12313740,8923,2023
3095,Gurgaon,Palam Vihar,1,465,3194550,6870,2023
3096,Gurgaon,Palam Vihar,2,1348,10843312,8044,2023
3097,Gurgaon,Palam Vihar,1,508,4364228,8591,2023
3098,Gurgaon,Palam Vihar,1,647,4471417,6911,2023
3099,Gurgaon,Palam Vihar,3,1794,13661310,7615,2023
3100,Gurgaon,Palam Vihar,1,482,4125438,8559,2023
3101,Gurgaon,Palam Vihar,2,972,7823628,8049,2023
3102,Gurgaon,Palam Vihar,4,1740,13117860,7539,2023
3103,Gurgaon,Palam Vihar,2,1250,10195000,8156,2023
3104,Gurgaon,Palam Vihar,2,1296,8697456,6711,2023
3105,Gurgaon,Palam Vihar,4,2656,23463104,8834,2023
3106,Gurgaon,Palam Vihar,1,774,5499270,7105,2023
3107,Noida,Sector 15,1,755,11675320,15464,2023
3108,Noida,Sector 15,3,1830,26818650,14655,2023
3109,Noida,Sector 15,2,1440,18090720,12563,2023
3110,Noida,Sector 15,1,506,6753582,13347,2023
3111,Noida,Sector 15,2,1016,16825976,16561,2023
3112,Noida,Sector 15,1,418,5829846,13947,2023
3113,Noida,Sector 15,3,1650,26662350,16159,2023
3114,Noida,Sector 15,2,1504,22256192,14798,2023
3115,Noida,Sector 15,1,452,5615196,12423,2023
3116,Noida,Sector 15,1,433,6821915,15755,2023
3117,Noida,Sector 15,1,656,8842880,13480,2023
3118,Noida,Sector 15,2,970,14011650,14445,2023
3119,Noida,Sector 15,2,1242,16455258,13249,2023
3120,Noida,Sector 15,2,972,13885020,14285,2023
3121,Noida,Sector 15,1,623,9696995,15565,2023
3122,Noida,Sector 15,4,2284,37880140,16585,2023
3123,Noida,Sector 15,3,1215,15157125,12475,2023
3124,Noida,Sector 15,4,3032,39764680,13115,2023
3125,Noida,Sector 15,4,2076,26670372,12847,2023
3126,Noida,Sector 15,2,1046,14790440,14140,2023
3127,Noida,Sector 15,1,492,6928344,14082,2023
3128,Noida,Sector 15,2,1530,23682870,15479,2023
3129,Noida,Sector 15,2,990,13647150,13785,2023
3130,Noida,Sector 15,4,2776,35196904,12679,2023
3131,Noida,Sector 15,1,642,9147858,14249,2023
3132,Noida,Sector 15,1,703,11556617,16439,2023
3133,Noida,Sector 15,2,1222,15728362,12871,2023
3134,Noida,Sector 15,3,1941,31498548,16228,2023
3135,Noida,Sector 15,3,1659,27101424,16336,2023
3136,Noida,Sector 15,2,1510,22964080,15208,2023
3137,Noida,Sector 15,1,477,6213879,13027,2023
3138,Noida,Sector 15,1,486,7603470,15645,2023
3139,Noida,Sector 15,2,996,14765700,14825,2023
3140,Noida,Sector 15,2,1272,16986288,13354,2023
3141,Noida,Sector 15,4,2812,40664332,14461,2023
3142,Noida,Sector 15,1,683,8607166,12602,2023
3143,Noida,Sector 15,1,726,11406912,15712,2023
3144,Noida,Sector 15,3,1560,21540480,13808,2023
3145,Noida,Sector 15,3,2166,31658256,14616,2023
3146,Noida,Sector 15,1,437,5997825,13725,2023
3147,Noida,Sector 15,3,1857,29236608,15744,2023
3148,Noida,Sector 15,1,516,6702324,12989,2023
3149,Noida,Sector 15,3,2388,36022980,15085,2023
3150,Noida,Sector 15,4,2488,35565960,14295,2023
3151,Noida,Sector 15,3,2097,29332836,13988,2023
3152,Noida,Sector 15,1,694,9768050,14075,2023
3153,Noida,Sector 15,2,1348,21926568,16266,2023
3154,Noida,Sector 15,3,2016,26401536,13096,2023
3155,Noida,Sector 15,3,1263,16533933,13091,2023
3156,Noida,Sector 15,1,744,10767168,14472,2023
3157,Noida,Sector 15,3,2214,28379052,12818,2023
3158,Noida,Sector 15,2,1146,16352274,14269,2023
3159,Noida,Sector 15,3,1653,25938876,15692,2023
3160,Noida,Sector 15,4,3048,39517320,12965,2023
3161,Noida,Sector 15,3,1689,26851722,15898,2023
3162,Noida,Sector 15,2,1360,21402320,15737,2023
3163,Noida,Sector 15,3,1284,18368904,14306,2023
3164,Noida,Sector 15,4,1876,23198616,12366,2023
3165,Noida,Sector 15,3,2325,29467050,12674,2023
3166,Noida,Sector 15,4,2756,34320468,12453,2023
3167,Noida,Sector 15,1,717,10055208,14024,2023
3168,Noida,Sector 15,3,1302,16489830,12665,2023
3169,Noida,Sector 15,3,1767,22624668,12804,2023
3170,Noida,Sector 15,1,785,10793750,13750,2023
3171,Noida,Sector 15,3,2055,26392365,12843,2023
3172,Noida,Sector 15,3,1560,24133200,15470,2023
3173,Noida,Sector 15,4,1880,25312320,13464,2023
3174,Noida,Sector 15,1,605,10051470,16614,2023
3175,Noida,Sector 15,1,461,7204047,15627,2023
3176,Noida,Sector 15,1,426,6990234,16409,2023
3177,Noida,Sector 15,1,458,6470166,14127,2023
3178,Noida,Sector 15,2,1470,19421640,13212,2023
3179,Noida,Sector 15,2,1358,21729358,16001,2023
3180,Noida,Sector 44,1,517,5807978,11234,2023
3181,Noida,Sector 44,2,1468,16024688,10916,2023
3182,Noida,Sector 44,1,761,8947077,11757,2023
3183,Noida,Sector 44,1,710,7427310,10461,2023
3184,Noida,Sector 44,2,1504,16280800,10825,2023
3185,Noida,Sector 44,4,2512,26501600,10550,2023
3186,Noida,Sector 44,3,1521,18875610,12410,2023
3187,Noida,Sector 44,3,1737,22422933,12909,2023
3188,Noida,Sector 44,4,1716,18153564,10579,2023
3189,Noida,Sector 44,1,458,6232464,13608,2023
3190,Noida,Sector 44,2,1280,13649920,10664,2023
3191,Noida,Sector 44,1,599,7149664,11936,2023
3192,Noida,Sector 44,2,1066,13752466,12901,2023
3193,Noida,Sector 44,3,1941,26275317,13537,2023
3194,Noida,Sector 44,4,2704,28921984,10696,2023
3195,Noida,Sector 44,4,2004,24194292,12073,2023
3196,Noida,Sector 44,4,2000,26364000,13182,2023
3197,Noida,Sector 44,4,2032,24288496,11953,2023
3198,Noida,Sector 44,1,535,6134845,11467,2023
3199,Noida,Sector 44,3,1890,25942140,13726,2023
3200,Noida,Sector 44,3,1401,14763738,10538,2023
3201,Noida,Sector 44,4,2060,28209640,13694,2023
3202,Noida,Sector 44,4,1996,24488924,12269,2023
3203,Noida,Sector 44,1,430,4926940,11458,2023
3204,Noida,Sector 44,1,473,5513761,11657,2023
3205,Noida,Sector 44,4,2424,28271112,11663,2023
3206,Noida,Sector 44,3,1638,20697768,12636,2023
3207,Noida,Sector 44,4,1976,25774944,13044,2023
3208,Noida,Sector 44,1,571,7306516,12796,2023
3209,Noida,Sector 44,1,768,9271296,12072,2023
3210,Noida,Sector 44,4,2868,38557392,13444,2023
3211,Noida,Sector 44,2,1144,13862992,12118,2023
3212,Noida,Sector 44,3,2007,21145752,10536,2023
3213,Noida,Sector 44,2,1510,16963340,11234,2023
3214,Noida,Sector 44,2,1306,16089920,12320,2023
3215,Noida,Sector 44,2,1070,11775350,11005,2023
3216,Noida,Sector 44,3,1566,17597142,11237,2023
3217,Noida,Sector 44,2,1014,12525942,12353,2023
3218,Noida,Sector 44,1,756,9282168,12278,2023
3219,Noida,Sector 44,4,1628,18612924,11433,2023
3220,Noida,Sector 44,2,1060,12439100,11735,2023
3221,Noida,Sector 44,2,1142,14763776,12928,2023
3222,Noida,Sector 44,2,892,11389056,12768,2023
3223,Noida,Sector 44,4,2408,32979968,13696,2023
3224,Noida,Sector 44,4,2368,27035456,11417,2023
3225,Noida,Sector 44,4,3016,39428168,13073,2023
3226,Noida,Sector 44,1,771,8656017,11227,2023
3227,Noida,Sector 44,3,1287,17410536,13528,2023
3228,Noida,Sector 44,3,1872,21146112,11296,2023
3229,Noida,Sector 44,4,2972,32311584,10872,2023
3230,Noida,Sector 44,4,2052,26362044,12847,2023
3231,Noida,Sector 44,4,1740,19498440,11206,2023
3232,Noida,Sector 44,2,1016,13958824,13739,2023
3233,Noida,Sector 44,3,1425,15100725,10597,2023
3234,Noida,Sector 44,2,1412,17490444,12387,2023
3235,Noida,Sector 44,4,2956,36228736,12256,2023
3236,Noida,Sector 44,1,560,5824000,10400,2023
3237,Noida,Sector 44,4,2944,36228864,12306,2023
3238,Noida,Sector 44,1,656,7469872,11387,2023
3239,Noida,Sector 44,2,932,10506436,11273,2023
3240,Noida,Sector 44,1,766,8196200,10700,2023
3241,Noida,Sector 44,3,2007,21107619,10517,2023
